"workerid","story","explanansVariable","explanansValue","explanandumVariable","explanandumValue","response","utterance"
"31","story4","C",FALSE,"D",FALSE,0.74,"! D because ! C"
"31","story3","C",FALSE,"B",TRUE,0.49,"B because ! C"
"31","story3","B",TRUE,"A",TRUE,0.48,"A because B"
"31","story3","C",FALSE,"A",TRUE,0.76,"A because ! C"
"31","story3","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"31","story3","A",TRUE,"B",TRUE,0.49,"B because A"
"31","story3","A",TRUE,"A",TRUE,0.99,"A because A"
"31","story3","B",TRUE,"C",FALSE,0.49,"! C because B"
"31","story3","A",TRUE,"C",FALSE,0.77,"! C because A"
"31","story3","B",TRUE,"B",TRUE,0.51,"B because B"
"31","story6","B",FALSE,"A",FALSE,0.74,"! A because ! B"
"31","story6","C",TRUE,"C",TRUE,0.98,"C because C"
"31","story6","A",FALSE,"B",FALSE,0.71,"! B because ! A"
"31","story6","A",FALSE,"C",TRUE,0.26,"C because ! A"
"31","story6","C",TRUE,"B",FALSE,0.73,"! B because C"
"31","story6","C",TRUE,"A",FALSE,0.28,"! A because C"
"31","story6","B",FALSE,"C",TRUE,0.75,"C because ! B"
"31","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"31","story6","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"31","story5","D",TRUE,"A",TRUE,0.25,"A because D"
"31","story5","B",TRUE,"B",TRUE,0.99,"B because B"
"31","story5","A",TRUE,"A",TRUE,0.98,"A because A"
"31","story5","C",TRUE,"D",TRUE,0.72,"D because C"
"31","story5","A",TRUE,"D",TRUE,0.27,"D because A"
"31","story5","B",TRUE,"C",TRUE,0.74,"C because B"
"31","story5","C",TRUE,"B",TRUE,0.73,"B because C"
"31","story5","D",TRUE,"D",TRUE,0.99,"D because D"
"31","story5","D",TRUE,"C",TRUE,0.69,"C because D"
"31","story5","C",TRUE,"C",TRUE,0.97,"C because C"
"31","story5","A",TRUE,"C",TRUE,0.24,"C because A"
"31","story5","B",TRUE,"A",TRUE,0.26,"A because B"
"31","story5","C",TRUE,"A",TRUE,0.75,"A because C"
"31","story5","D",TRUE,"B",TRUE,0.27,"B because D"
"31","story5","B",TRUE,"D",TRUE,0.26,"D because B"
"31","story5","A",TRUE,"B",TRUE,0.23,"B because A"
"31","story2","C",TRUE,"B",TRUE,0.76,"B because C"
"31","story2","C",TRUE,"C",TRUE,0.99,"C because C"
"31","story2","A",TRUE,"A",TRUE,0.98,"A because A"
"31","story2","B",TRUE,"A",TRUE,0.66,"A because B"
"31","story2","B",TRUE,"C",TRUE,0.67,"C because B"
"31","story2","A",TRUE,"B",TRUE,0.69,"B because A"
"31","story2","C",TRUE,"A",TRUE,0.33,"A because C"
"31","story2","A",TRUE,"C",TRUE,0.32,"C because A"
"31","story2","B",TRUE,"B",TRUE,0.99,"B because B"
"40","story4","C",FALSE,"B",FALSE,0.61,"! B because ! C"
"40","story4","C",FALSE,"A",FALSE,0.82,"! A because ! C"
"40","story4","D",FALSE,"C",FALSE,1,"! C because ! D"
"40","story4","B",FALSE,"C",FALSE,0.75,"! C because ! B"
"40","story4","A",FALSE,"C",FALSE,0.95,"! C because ! A"
"40","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"40","story4","B",FALSE,"D",FALSE,0.79,"! D because ! B"
"40","story4","C",FALSE,"D",FALSE,0.82,"! D because ! C"
"40","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"40","story4","D",FALSE,"B",FALSE,0.75,"! B because ! D"
"40","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"40","story4","D",FALSE,"A",FALSE,0.6,"! A because ! D"
"40","story4","A",FALSE,"D",FALSE,0.77,"! D because ! A"
"40","story4","A",FALSE,"B",FALSE,0.76,"! B because ! A"
"40","story4","B",FALSE,"A",FALSE,0.7,"! A because ! B"
"40","story4","D",FALSE,"D",FALSE,1,"! D because ! D"
"40","story3","B",TRUE,"C",FALSE,0.35,"! C because B"
"40","story3","C",FALSE,"C",FALSE,0.68,"! C because ! C"
"40","story3","A",TRUE,"B",TRUE,0.48,"B because A"
"40","story3","C",FALSE,"B",TRUE,0.72,"B because ! C"
"40","story3","B",TRUE,"A",TRUE,0.28,"A because B"
"40","story3","A",TRUE,"C",FALSE,0.47,"! C because A"
"40","story3","C",FALSE,"A",TRUE,0.25,"A because ! C"
"40","story3","A",TRUE,"A",TRUE,0.68,"A because A"
"40","story3","B",TRUE,"B",TRUE,0.79,"B because B"
"40","story5","C",TRUE,"A",TRUE,1,"A because C"
"40","story5","B",TRUE,"B",TRUE,1,"B because B"
"40","story5","A",TRUE,"D",TRUE,0.89,"D because A"
"40","story5","B",TRUE,"D",TRUE,0.85,"D because B"
"40","story5","A",TRUE,"B",TRUE,0.82,"B because A"
"40","story5","B",TRUE,"C",TRUE,0.77,"C because B"
"40","story5","B",TRUE,"A",TRUE,0.88,"A because B"
"40","story5","A",TRUE,"C",TRUE,0.66,"C because A"
"40","story5","A",TRUE,"A",TRUE,1,"A because A"
"40","story5","D",TRUE,"C",TRUE,0.73,"C because D"
"40","story5","C",TRUE,"B",TRUE,0.63,"B because C"
"40","story5","C",TRUE,"D",TRUE,0.53,"D because C"
"40","story5","C",TRUE,"C",TRUE,1,"C because C"
"40","story5","D",TRUE,"D",TRUE,1,"D because D"
"40","story5","D",TRUE,"A",TRUE,0.56,"A because D"
"40","story5","D",TRUE,"B",TRUE,0.73,"B because D"
"40","story2","C",TRUE,"A",TRUE,1,"A because C"
"40","story2","C",TRUE,"C",TRUE,0.74,"C because C"
"40","story2","C",TRUE,"B",TRUE,0.73,"B because C"
"40","story2","A",TRUE,"C",TRUE,0.72,"C because A"
"40","story2","A",TRUE,"A",TRUE,0.89,"A because A"
"40","story2","A",TRUE,"B",TRUE,0.59,"B because A"
"40","story2","B",TRUE,"A",TRUE,0.55,"A because B"
"40","story2","B",TRUE,"C",TRUE,0.67,"C because B"
"40","story2","B",TRUE,"B",TRUE,0.92,"B because B"
"40","story6","B",FALSE,"A",FALSE,0.42,"! A because ! B"
"40","story6","C",TRUE,"A",FALSE,0.64,"! A because C"
"40","story6","B",FALSE,"B",FALSE,0.49,"! B because ! B"
"40","story6","B",FALSE,"C",TRUE,0.72,"C because ! B"
"40","story6","C",TRUE,"B",FALSE,0.35,"! B because C"
"40","story6","A",FALSE,"A",FALSE,0.63,"! A because ! A"
"40","story6","A",FALSE,"C",TRUE,0.8,"C because ! A"
"40","story6","A",FALSE,"B",FALSE,0.35,"! B because ! A"
"40","story6","C",TRUE,"C",TRUE,0.67,"C because C"
"40","story1","A",TRUE,"A",TRUE,0.86,"A because A"
"40","story1","A",TRUE,"B",TRUE,0.37,"B because A"
"40","story1","B",TRUE,"A",TRUE,0.38,"A because B"
"40","story1","B",TRUE,"B",TRUE,0.85,"B because B"
"45","story1","B",TRUE,"B",TRUE,0.98,"B because B"
"45","story1","B",TRUE,"A",TRUE,0.01,"A because B"
"45","story1","A",TRUE,"B",TRUE,0.01,"B because A"
"45","story1","A",TRUE,"A",TRUE,0.99,"A because A"
"45","story5","D",TRUE,"B",TRUE,0.01,"B because D"
"45","story5","C",TRUE,"D",TRUE,0.97,"D because C"
"45","story5","A",TRUE,"B",TRUE,0,"B because A"
"45","story5","A",TRUE,"A",TRUE,0.98,"A because A"
"45","story5","C",TRUE,"B",TRUE,0.99,"B because C"
"45","story5","B",TRUE,"D",TRUE,0.03,"D because B"
"45","story5","B",TRUE,"A",TRUE,0,"A because B"
"45","story5","B",TRUE,"C",TRUE,0.98,"C because B"
"45","story5","C",TRUE,"C",TRUE,0,"C because C"
"45","story5","D",TRUE,"D",TRUE,0.01,"D because D"
"45","story5","D",TRUE,"C",TRUE,0.02,"C because D"
"45","story5","D",TRUE,"A",TRUE,0.02,"A because D"
"45","story5","C",TRUE,"A",TRUE,0.97,"A because C"
"45","story5","A",TRUE,"C",TRUE,0.98,"C because A"
"45","story5","A",TRUE,"D",TRUE,0.99,"D because A"
"45","story5","B",TRUE,"B",TRUE,0.06,"B because B"
"45","story2","C",TRUE,"A",TRUE,0.01,"A because C"
"45","story2","C",TRUE,"B",TRUE,0.02,"B because C"
"45","story2","B",TRUE,"B",TRUE,0.03,"B because B"
"45","story2","A",TRUE,"A",TRUE,0.98,"A because A"
"45","story2","B",TRUE,"A",TRUE,0.01,"A because B"
"45","story2","B",TRUE,"C",TRUE,0.98,"C because B"
"45","story2","A",TRUE,"B",TRUE,0.98,"B because A"
"45","story2","C",TRUE,"C",TRUE,0.04,"C because C"
"45","story2","A",TRUE,"C",TRUE,0.01,"C because A"
"45","story4","A",FALSE,"D",FALSE,0.97,"! D because ! A"
"45","story4","A",FALSE,"C",FALSE,0.01,"! C because ! A"
"45","story4","D",FALSE,"A",FALSE,0.01,"! A because ! D"
"45","story4","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"45","story4","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"45","story4","A",FALSE,"B",FALSE,0.02,"! B because ! A"
"45","story4","B",FALSE,"A",FALSE,0.01,"! A because ! B"
"45","story4","D",FALSE,"B",FALSE,0.02,"! B because ! D"
"45","story4","C",FALSE,"B",FALSE,0.01,"! B because ! C"
"45","story4","B",FALSE,"D",FALSE,0.02,"! D because ! B"
"45","story4","B",FALSE,"C",FALSE,0.02,"! C because ! B"
"45","story4","D",FALSE,"C",FALSE,0.02,"! C because ! D"
"45","story4","C",FALSE,"D",FALSE,0.97,"! D because ! C"
"45","story4","D",FALSE,"D",FALSE,0.02,"! D because ! D"
"45","story4","C",FALSE,"A",FALSE,0.01,"! A because ! C"
"45","story4","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"45","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"45","story6","C",TRUE,"B",FALSE,0.01,"! B because C"
"45","story6","B",FALSE,"B",FALSE,0.03,"! B because ! B"
"45","story6","B",FALSE,"A",FALSE,0.01,"! A because ! B"
"45","story6","A",FALSE,"B",FALSE,0.97,"! B because ! A"
"45","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"45","story6","C",TRUE,"A",FALSE,0.01,"! A because C"
"45","story6","C",TRUE,"C",TRUE,0.01,"C because C"
"45","story6","B",FALSE,"C",TRUE,0,"C because ! B"
"45","story3","A",TRUE,"B",TRUE,0.01,"B because A"
"45","story3","B",TRUE,"C",FALSE,0.48,"! C because B"
"45","story3","A",TRUE,"C",FALSE,0.53,"! C because A"
"45","story3","A",TRUE,"A",TRUE,0.98,"A because A"
"45","story3","C",FALSE,"B",TRUE,0.02,"B because ! C"
"45","story3","B",TRUE,"B",TRUE,0.99,"B because B"
"45","story3","B",TRUE,"A",TRUE,0.01,"A because B"
"45","story3","C",FALSE,"C",FALSE,0.02,"! C because ! C"
"45","story3","C",FALSE,"A",TRUE,0.03,"A because ! C"
"71","story6","B",FALSE,"A",FALSE,1,"! A because ! B"
"71","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"71","story6","A",FALSE,"A",FALSE,0.5,"! A because ! A"
"71","story6","C",TRUE,"A",FALSE,0.79,"! A because C"
"71","story6","C",TRUE,"C",TRUE,0.16,"C because C"
"71","story6","B",FALSE,"C",TRUE,0.99,"C because ! B"
"71","story6","B",FALSE,"B",FALSE,0.01,"! B because ! B"
"71","story6","C",TRUE,"B",FALSE,0.01,"! B because C"
"71","story6","A",FALSE,"B",FALSE,0.98,"! B because ! A"
"71","story5","B",TRUE,"A",TRUE,0.01,"A because B"
"71","story5","D",TRUE,"B",TRUE,0.31,"B because D"
"71","story5","A",TRUE,"D",TRUE,0.98,"D because A"
"71","story5","C",TRUE,"B",TRUE,1,"B because C"
"71","story5","B",TRUE,"B",TRUE,0.01,"B because B"
"71","story5","D",TRUE,"C",TRUE,0.97,"C because D"
"71","story5","D",TRUE,"A",TRUE,0.99,"A because D"
"71","story5","A",TRUE,"B",TRUE,0.02,"B because A"
"71","story5","C",TRUE,"A",TRUE,0.81,"A because C"
"71","story5","C",TRUE,"D",TRUE,0.99,"D because C"
"71","story5","C",TRUE,"C",TRUE,0,"C because C"
"71","story5","A",TRUE,"A",TRUE,0.31,"A because A"
"71","story5","B",TRUE,"C",TRUE,1,"C because B"
"71","story5","A",TRUE,"C",TRUE,0.99,"C because A"
"71","story5","D",TRUE,"D",TRUE,0,"D because D"
"71","story5","B",TRUE,"D",TRUE,1,"D because B"
"71","story3","C",FALSE,"C",FALSE,0.01,"! C because ! C"
"71","story3","B",TRUE,"B",TRUE,0.99,"B because B"
"71","story3","B",TRUE,"C",FALSE,0.18,"! C because B"
"71","story3","C",FALSE,"B",TRUE,0.26,"B because ! C"
"71","story3","B",TRUE,"A",TRUE,0.48,"A because B"
"71","story3","A",TRUE,"C",FALSE,0.99,"! C because A"
"71","story3","A",TRUE,"B",TRUE,0,"B because A"
"71","story3","A",TRUE,"A",TRUE,0.98,"A because A"
"71","story3","C",FALSE,"A",TRUE,0.32,"A because ! C"
"71","story4","A",FALSE,"C",FALSE,0.55,"! C because ! A"
"71","story4","B",FALSE,"A",FALSE,0.01,"! A because ! B"
"71","story4","D",FALSE,"C",FALSE,0.03,"! C because ! D"
"71","story4","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"71","story4","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"71","story4","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"71","story4","D",FALSE,"A",FALSE,0.03,"! A because ! D"
"71","story4","A",FALSE,"B",FALSE,0.02,"! B because ! A"
"71","story4","C",FALSE,"A",FALSE,0.03,"! A because ! C"
"71","story4","B",FALSE,"C",FALSE,0.99,"! C because ! B"
"71","story4","C",FALSE,"D",FALSE,0.98,"! D because ! C"
"71","story4","B",FALSE,"D",FALSE,0.98,"! D because ! B"
"71","story4","D",FALSE,"D",FALSE,0.03,"! D because ! D"
"71","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"71","story4","A",FALSE,"D",FALSE,0.98,"! D because ! A"
"71","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"71","story1","B",TRUE,"B",TRUE,0.97,"B because B"
"71","story1","B",TRUE,"A",TRUE,0.02,"A because B"
"71","story1","A",TRUE,"B",TRUE,0.23,"B because A"
"71","story1","A",TRUE,"A",TRUE,0.97,"A because A"
"71","story2","A",TRUE,"A",TRUE,0.99,"A because A"
"71","story2","B",TRUE,"A",TRUE,0.02,"A because B"
"71","story2","B",TRUE,"C",TRUE,0.97,"C because B"
"71","story2","B",TRUE,"B",TRUE,0.02,"B because B"
"71","story2","C",TRUE,"C",TRUE,0.02,"C because C"
"71","story2","A",TRUE,"B",TRUE,0.99,"B because A"
"71","story2","A",TRUE,"C",TRUE,0.9,"C because A"
"71","story2","C",TRUE,"B",TRUE,0.03,"B because C"
"71","story2","C",TRUE,"A",TRUE,0.02,"A because C"
"6","story5","B",TRUE,"C",TRUE,0.81,"C because B"
"6","story5","D",TRUE,"C",TRUE,0.88,"C because D"
"6","story5","B",TRUE,"D",TRUE,0.12,"D because B"
"6","story5","B",TRUE,"B",TRUE,1,"B because B"
"6","story5","B",TRUE,"A",TRUE,0.49,"A because B"
"6","story5","D",TRUE,"D",TRUE,0.46,"D because D"
"6","story5","C",TRUE,"B",TRUE,0.01,"B because C"
"6","story5","A",TRUE,"A",TRUE,1,"A because A"
"6","story5","C",TRUE,"A",TRUE,0,"A because C"
"6","story5","D",TRUE,"B",TRUE,0,"B because D"
"6","story5","A",TRUE,"C",TRUE,1,"C because A"
"6","story5","A",TRUE,"B",TRUE,0.01,"B because A"
"6","story5","D",TRUE,"A",TRUE,0,"A because D"
"6","story5","A",TRUE,"D",TRUE,0.01,"D because A"
"6","story5","C",TRUE,"D",TRUE,0.9,"D because C"
"6","story5","C",TRUE,"C",TRUE,0.41,"C because C"
"6","story1","B",TRUE,"A",TRUE,0.01,"A because B"
"6","story1","A",TRUE,"A",TRUE,1,"A because A"
"6","story1","B",TRUE,"B",TRUE,1,"B because B"
"6","story1","A",TRUE,"B",TRUE,0.01,"B because A"
"6","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"6","story6","B",FALSE,"B",FALSE,0,"! B because ! B"
"6","story6","C",TRUE,"A",FALSE,0,"! A because C"
"6","story6","B",FALSE,"A",FALSE,1,"! A because ! B"
"6","story6","A",FALSE,"C",TRUE,0.01,"C because ! A"
"6","story6","A",FALSE,"B",FALSE,0.99,"! B because ! A"
"6","story6","C",TRUE,"C",TRUE,0,"C because C"
"6","story6","B",FALSE,"C",TRUE,0.59,"C because ! B"
"6","story6","C",TRUE,"B",FALSE,0.41,"! B because C"
"6","story3","C",FALSE,"A",TRUE,0.07,"A because ! C"
"6","story3","B",TRUE,"A",TRUE,0.39,"A because B"
"6","story3","A",TRUE,"B",TRUE,0.26,"B because A"
"6","story3","B",TRUE,"C",FALSE,0.55,"! C because B"
"6","story3","B",TRUE,"B",TRUE,1,"B because B"
"6","story3","C",FALSE,"B",TRUE,0.37,"B because ! C"
"6","story3","A",TRUE,"C",FALSE,0.4,"! C because A"
"6","story3","A",TRUE,"A",TRUE,1,"A because A"
"6","story3","C",FALSE,"C",FALSE,1,"! C because ! C"
"6","story4","B",FALSE,"A",FALSE,0.11,"! A because ! B"
"6","story4","C",FALSE,"C",FALSE,0,"! C because ! C"
"6","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"6","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"6","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"6","story4","B",FALSE,"D",FALSE,0,"! D because ! B"
"6","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"6","story4","C",FALSE,"A",FALSE,0.29,"! A because ! C"
"6","story4","A",FALSE,"C",FALSE,0.9,"! C because ! A"
"6","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"6","story4","A",FALSE,"D",FALSE,0.07,"! D because ! A"
"6","story4","D",FALSE,"B",FALSE,0.48,"! B because ! D"
"6","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"6","story4","B",FALSE,"C",FALSE,0.49,"! C because ! B"
"6","story4","D",FALSE,"D",FALSE,0,"! D because ! D"
"6","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"6","story2","A",TRUE,"B",TRUE,1,"B because A"
"6","story2","C",TRUE,"A",TRUE,0.55,"A because C"
"6","story2","C",TRUE,"C",TRUE,0,"C because C"
"6","story2","C",TRUE,"B",TRUE,1,"B because C"
"6","story2","A",TRUE,"C",TRUE,0.36,"C because A"
"6","story2","B",TRUE,"A",TRUE,1,"A because B"
"6","story2","B",TRUE,"B",TRUE,0.15,"B because B"
"6","story2","A",TRUE,"A",TRUE,0.58,"A because A"
"6","story2","B",TRUE,"C",TRUE,1,"C because B"
"10","story2","A",TRUE,"B",TRUE,1,"B because A"
"10","story2","B",TRUE,"C",TRUE,1,"C because B"
"10","story2","A",TRUE,"C",TRUE,1,"C because A"
"10","story2","C",TRUE,"C",TRUE,0,"C because C"
"10","story2","B",TRUE,"B",TRUE,0,"B because B"
"10","story2","C",TRUE,"B",TRUE,0,"B because C"
"10","story2","C",TRUE,"A",TRUE,0,"A because C"
"10","story2","B",TRUE,"A",TRUE,0,"A because B"
"10","story2","A",TRUE,"A",TRUE,0,"A because A"
"10","story4","A",FALSE,"D",FALSE,1,"! D because ! A"
"10","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"10","story4","A",FALSE,"C",FALSE,0.49,"! C because ! A"
"10","story4","B",FALSE,"D",FALSE,0.48,"! D because ! B"
"10","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"10","story4","C",FALSE,"C",FALSE,0,"! C because ! C"
"10","story4","A",FALSE,"A",FALSE,0,"! A because ! A"
"10","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"10","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"10","story4","B",FALSE,"A",FALSE,0,"! A because ! B"
"10","story4","D",FALSE,"D",FALSE,0,"! D because ! D"
"10","story4","C",FALSE,"B",FALSE,0,"! B because ! C"
"10","story4","B",FALSE,"B",FALSE,0,"! B because ! B"
"10","story4","C",FALSE,"A",FALSE,0,"! A because ! C"
"10","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"10","story4","B",FALSE,"C",FALSE,0.49,"! C because ! B"
"10","story1","A",TRUE,"B",TRUE,0,"B because A"
"10","story1","B",TRUE,"B",TRUE,0,"B because B"
"10","story1","A",TRUE,"A",TRUE,0,"A because A"
"10","story1","B",TRUE,"A",TRUE,0,"A because B"
"10","story5","D",TRUE,"B",TRUE,0,"B because D"
"10","story5","A",TRUE,"A",TRUE,0,"A because A"
"10","story5","A",TRUE,"C",TRUE,0.48,"C because A"
"10","story5","D",TRUE,"C",TRUE,0,"C because D"
"10","story5","C",TRUE,"D",TRUE,1,"D because C"
"10","story5","C",TRUE,"B",TRUE,0,"B because C"
"10","story5","B",TRUE,"D",TRUE,0.47,"D because B"
"10","story5","B",TRUE,"B",TRUE,0,"B because B"
"10","story5","B",TRUE,"A",TRUE,0,"A because B"
"10","story5","A",TRUE,"D",TRUE,0.5,"D because A"
"10","story5","C",TRUE,"A",TRUE,0,"A because C"
"10","story5","A",TRUE,"B",TRUE,0,"B because A"
"10","story5","C",TRUE,"C",TRUE,0,"C because C"
"10","story5","B",TRUE,"C",TRUE,0.49,"C because B"
"10","story5","D",TRUE,"A",TRUE,0,"A because D"
"10","story5","D",TRUE,"D",TRUE,0,"D because D"
"10","story3","C",FALSE,"C",FALSE,0,"! C because ! C"
"10","story3","B",TRUE,"B",TRUE,0,"B because B"
"10","story3","A",TRUE,"B",TRUE,0,"B because A"
"10","story3","C",FALSE,"B",TRUE,0,"B because ! C"
"10","story3","B",TRUE,"A",TRUE,0,"A because B"
"10","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"10","story3","A",TRUE,"C",FALSE,0.59,"! C because A"
"10","story3","A",TRUE,"A",TRUE,0,"A because A"
"10","story3","B",TRUE,"C",FALSE,0.53,"! C because B"
"10","story6","C",TRUE,"B",FALSE,0,"! B because C"
"10","story6","C",TRUE,"C",TRUE,0,"C because C"
"10","story6","B",FALSE,"A",FALSE,0,"! A because ! B"
"10","story6","B",FALSE,"C",TRUE,0.68,"C because ! B"
"10","story6","A",FALSE,"C",TRUE,0.7,"C because ! A"
"10","story6","A",FALSE,"B",FALSE,1,"! B because ! A"
"10","story6","A",FALSE,"A",FALSE,0,"! A because ! A"
"10","story6","C",TRUE,"A",FALSE,0,"! A because C"
"10","story6","B",FALSE,"B",FALSE,0,"! B because ! B"
"14","story5","D",TRUE,"D",TRUE,0.7,"D because D"
"14","story5","B",TRUE,"B",TRUE,0.26,"B because B"
"14","story5","D",TRUE,"B",TRUE,0.93,"B because D"
"14","story5","A",TRUE,"C",TRUE,0.68,"C because A"
"14","story5","C",TRUE,"A",TRUE,0.31,"A because C"
"14","story5","C",TRUE,"C",TRUE,0.8,"C because C"
"14","story5","B",TRUE,"A",TRUE,0.12,"A because B"
"14","story5","A",TRUE,"D",TRUE,0.9,"D because A"
"14","story5","A",TRUE,"A",TRUE,0.52,"A because A"
"14","story5","D",TRUE,"C",TRUE,0.82,"C because D"
"14","story5","A",TRUE,"B",TRUE,0.58,"B because A"
"14","story5","D",TRUE,"A",TRUE,0.81,"A because D"
"14","story5","C",TRUE,"B",TRUE,0.3,"B because C"
"14","story5","B",TRUE,"C",TRUE,0.79,"C because B"
"14","story5","C",TRUE,"D",TRUE,0.94,"D because C"
"14","story5","B",TRUE,"D",TRUE,0.14,"D because B"
"14","story6","A",FALSE,"A",FALSE,0.76,"! A because ! A"
"14","story6","A",FALSE,"B",FALSE,0.27,"! B because ! A"
"14","story6","C",TRUE,"B",FALSE,0.85,"! B because C"
"14","story6","B",FALSE,"B",FALSE,0.42,"! B because ! B"
"14","story6","A",FALSE,"C",TRUE,0.88,"C because ! A"
"14","story6","B",FALSE,"A",FALSE,0.13,"! A because ! B"
"14","story6","C",TRUE,"C",TRUE,0.35,"C because C"
"14","story6","B",FALSE,"C",TRUE,0.85,"C because ! B"
"14","story6","C",TRUE,"A",FALSE,0.25,"! A because C"
"14","story2","A",TRUE,"C",TRUE,0.16,"C because A"
"14","story2","B",TRUE,"B",TRUE,0.86,"B because B"
"14","story2","A",TRUE,"B",TRUE,0.37,"B because A"
"14","story2","A",TRUE,"A",TRUE,0.8,"A because A"
"14","story2","C",TRUE,"B",TRUE,0.44,"B because C"
"14","story2","C",TRUE,"C",TRUE,0.72,"C because C"
"14","story2","B",TRUE,"C",TRUE,0.43,"C because B"
"14","story2","C",TRUE,"A",TRUE,0.8,"A because C"
"14","story2","B",TRUE,"A",TRUE,0.14,"A because B"
"14","story1","A",TRUE,"B",TRUE,0.87,"B because A"
"14","story1","A",TRUE,"A",TRUE,0.26,"A because A"
"14","story1","B",TRUE,"B",TRUE,0.61,"B because B"
"14","story1","B",TRUE,"A",TRUE,0.81,"A because B"
"14","story3","C",FALSE,"C",FALSE,0.19,"! C because ! C"
"14","story3","A",TRUE,"A",TRUE,0.94,"A because A"
"14","story3","A",TRUE,"B",TRUE,0.66,"B because A"
"14","story3","C",FALSE,"A",TRUE,0.3,"A because ! C"
"14","story3","B",TRUE,"B",TRUE,0.86,"B because B"
"14","story3","C",FALSE,"B",TRUE,0.88,"B because ! C"
"14","story3","A",TRUE,"C",FALSE,0.14,"! C because A"
"14","story3","B",TRUE,"A",TRUE,0.93,"A because B"
"14","story3","B",TRUE,"C",FALSE,0.59,"! C because B"
"14","story4","A",FALSE,"D",FALSE,0.87,"! D because ! A"
"14","story4","C",FALSE,"B",FALSE,0.31,"! B because ! C"
"14","story4","D",FALSE,"C",FALSE,0.88,"! C because ! D"
"14","story4","B",FALSE,"B",FALSE,0.24,"! B because ! B"
"14","story4","D",FALSE,"D",FALSE,0.74,"! D because ! D"
"14","story4","D",FALSE,"B",FALSE,0.64,"! B because ! D"
"14","story4","A",FALSE,"A",FALSE,0.35,"! A because ! A"
"14","story4","C",FALSE,"D",FALSE,0.78,"! D because ! C"
"14","story4","B",FALSE,"D",FALSE,0.79,"! D because ! B"
"14","story4","B",FALSE,"A",FALSE,0.36,"! A because ! B"
"14","story4","A",FALSE,"B",FALSE,0.72,"! B because ! A"
"14","story4","C",FALSE,"A",FALSE,0.95,"! A because ! C"
"14","story4","D",FALSE,"A",FALSE,0.36,"! A because ! D"
"14","story4","B",FALSE,"C",FALSE,0.89,"! C because ! B"
"14","story4","C",FALSE,"C",FALSE,0.35,"! C because ! C"
"14","story4","A",FALSE,"C",FALSE,0.72,"! C because ! A"
"17","story5","A",TRUE,"C",TRUE,0.76,"C because A"
